corruption_levels,geometric_margin
0.1,-0.072465079
0.1,0.435249472
0.1,0.411169426
0.1,0.210013969
0.1,0.109050211
0.1,0.233244361
0.1,0.438172789
0.1,0.359664747
0.1,0.082443796
0.1,0.403325372
0.1,0.191898058
0.1,0.405530326
0.1,0.385884546
0.1,-0.166357415
0.1,0.421797871
0.1,0.386001919
0.1,0.33070963
0.1,0.376918404
0.1,0.426653016
0.1,-0.042130432
0.1,0.330602167
0.1,0.264666385
0.1,0.256460117
0.1,-0.093372356
0.1,-0.335413482
0.1,-0.358024834
0.1,0.400218134
0.1,0.282994986
0.1,0.080124722
0.1,0.334416406
0.1,-0.343487501
0.1,0.408428387
0.1,-0.320038334
0.1,0.385632854
0.1,0.37531491
0.1,0.356816001
0.1,0.305955968
0.1,0.002899461
0.1,0.238973645
0.1,0.355840522
0.1,-0.216263412
0.1,0.054025713
0.1,-0.404407245
0.1,0.094591918
0.1,0.316781466
0.1,0.43809136
0.1,-0.380294467
0.1,0.35500818
0.1,0.355082558
0.1,0.45914394
0.1,0.191547675
0.1,0.374945232
0.1,0.3944236
0.1,0.145050585
0.1,0.384025281
0.1,0.343245526
0.1,-0.075025222
0.1,0.167447119
0.1,0.44974154
0.1,0.244978605
0.1,-0.278228836
0.1,0.394406763
0.1,-0.381217332
0.1,0.32116038
0.1,-0.238683907
0.1,0.360726357
0.1,0.317275619
0.1,-0.024641937
0.1,0.386600986
0.1,0.397871728
0.1,0.320872768
0.1,0.336469503
0.1,0.37950213
0.1,0.332603455
0.1,0.344774413
0.1,0.40397239
0.1,0.16140651
0.1,0.303253756
0.1,-0.077298264
0.1,0.295682613
0.1,0.245688529
0.1,0.360986897
0.1,0.336575397
0.1,0.336342909
0.1,-0.0140956
0.1,0.356643782
0.1,0.371612565
0.1,-0.357239722
0.1,-0.116807462
0.1,0.390004199
0.1,0.400559069
0.1,0.38911741
0.1,0.404694124
0.1,-0.196389205
0.1,0.281437914
0.1,0.277737011
0.1,0.314652364
0.1,0.251244442
0.1,-0.330647822
0.1,0.327886324
0.1,0.336581291
0.1,0.420781092
0.1,0.246151815
0.1,-0.116996371
0.1,0.340198743
0.1,-0.051565341
0.1,-0.34308542
0.1,0.365714291
0.1,0.404389244
0.1,0.376559552
0.1,-0.26760541
0.1,-0.030876286
0.1,0.25702618
0.1,-0.110248673
0.1,0.336546608
0.1,0.334430158
0.1,0.492118354
0.1,0.296444268
0.1,0.345832124
0.1,0.229985548
0.1,0.042864052
0.1,-0.401033195
0.1,0.381527378
0.1,0.325136609
0.1,0.393554923
0.1,-0.464687434
0.1,0.27260244
0.1,0.386892199
0.1,0.30796927
0.1,0.397693352
0.1,0.347636907
0.1,0.36782627
0.1,0.369442012
0.1,0.14367603
0.1,0.124412918
0.1,-0.396179278
0.1,0.340865179
0.1,0.162054987
0.1,0.382916035
0.1,0.402773175
0.1,0.401009612
0.1,0.255075348
0.1,0.345856415
0.1,0.335138552
0.1,0.482051223
0.1,0.371753371
0.1,0.254774541
0.1,0.165312449
0.1,0.299838188
0.1,0.180524057
0.1,0.31333251
0.1,0.401081419
0.1,0.187911477
0.1,0.351493356
0.1,0.391138282
0.1,0.356766814
0.1,0.376960221
0.1,0.302842022
0.1,0.006954456
0.1,-0.136068479
0.1,0.336491452
0.1,0.386763991
0.1,0.405103183
0.1,0.34121233
0.1,0.383802997
0.1,-0.055303626
0.1,-0.062468312
0.1,0.307530858
0.1,0.402418338
0.1,0.338538018
0.1,0.380011678
0.1,0.340384202
0.1,0.498341777
0.1,0.075097231
0.1,0.349035918
0.1,-0.202880429
0.1,0.386929156
0.1,-0.401315544
0.1,0.336641331
0.1,0.337899602
0.1,0.364660668
0.1,0.218060616
0.1,0.236751308
0.1,0.352196953
0.1,0.375377683
0.1,0.175991793
0.1,-0.083125907
0.1,0.00814402
0.1,0.38489242
0.1,-0.051093714
0.1,0.332277794
0.1,-0.067972817
0.1,0.40222308
0.1,0.01062149
0.1,0.404563142
0.1,0.283108933
0.1,-0.380181704
0.1,-0.115347622
0.1,0.336627422
0.1,0.377496496
0.1,0.348591306
0.1,0.28123718
0.1,0.025463441
0.1,0.1897822
0.1,0.385717097
0.1,-0.330115732
0.1,0.011757042
0.1,0.357997145
0.1,-0.327757258
0.1,0.347994723
0.1,0.402998733
0.1,0.337924671
0.1,0.395565395
0.1,0.049955352
0.1,0.083581463
0.1,0.352480581
0.1,0.385758308
0.1,-0.345708367
0.1,0.384801496
0.1,0.327945508
0.1,0.277321461
